patient,edf_file,edf_path,sampling_rate,n_channels,n_samples,is_good,nan_ratio,flat_ratio,flat_channels,clipped_ratio,mean_amplitude,max_amplitude
chb14,chb14_11.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_11.edf,256,17,921600,True,0.0,0.0,[],0.0,4.55944738971087e-05,0.0006609035409035
chb14,chb14_12.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_12.edf,256,17,921600,True,0.0,0.0,[],0.0,4.02598197327364e-05,0.0005811965811965
chb14,chb14_13.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_13.edf,256,17,921600,True,0.0,0.0,[],0.0,4.226812216695795e-05,0.0004928937728937
chb14,chb14_14.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_14.edf,256,17,921600,True,0.0,0.0,[],0.0,3.984599857749367e-05,0.0012360439560439
chb14,chb14_16.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_16.edf,256,17,921600,True,0.0,0.0,[],0.0,3.987896059777187e-05,0.0005616605616605
chb14,chb14_17.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_17.edf,256,17,921600,True,0.0,0.0,[],0.0,4.235593355219581e-05,0.0008582173382173
chb14,chb14_18.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_18.edf,256,17,921600,True,0.0,0.0,[],0.0,4.406944686350323e-05,0.0011106227106227
chb14,chb14_19.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_19.edf,256,17,921600,True,0.0,0.0,[],0.0,4.578136185029567e-05,0.0005620512820512
chb14,chb14_20.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_20.edf,256,17,921600,True,0.0,0.0,[],0.0,4.17753310369732e-05,0.0005167277167277
chb14,chb14_22.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_22.edf,256,17,921600,True,0.0,0.0,[],0.0,4.765003309372182e-05,0.0011680586080586
chb14,chb14_24.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_24.edf,256,17,921600,True,0.0,0.0,[],0.0,4.668681169048816e-05,0.0016080097680097
chb14,chb14_25.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_25.edf,256,17,921600,True,0.0,0.0,[],0.0,4.7736919725155015e-05,0.0015138461538461
chb14,chb14_26.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_26.edf,256,17,921600,True,0.0,0.0,[],0.0,4.858744473572905e-05,0.0014114774114774
chb14,chb14_27.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_27.edf,256,17,921600,True,0.0,0.0,[],0.0,4.636942988021419e-05,0.0011700122100122
chb14,chb14_29.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_29.edf,256,17,921600,True,0.0,0.0,[],0.0,4.77537123075726e-05,0.0012891819291819
chb14,chb14_30.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_30.edf,256,17,921600,True,0.0,0.0,[],0.0,4.433786687395756e-05,0.0012712087912087
chb14,chb14_32.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_32.edf,256,17,921600,True,0.0,0.0,[],0.0,4.430043478217498e-05,0.0013458363858363
chb14,chb14_37.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_37.edf,256,17,921600,True,0.0,0.0,[],0.0,4.2776892177811296e-05,0.0005972161172161
chb14,chb14_39.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_39.edf,256,17,921600,True,0.0,0.0,[],0.0,4.3219229098334495e-05,0.0004917216117216
chb14,chb14_42.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_42.edf,256,17,921600,True,0.0,0.0,[],0.0,4.4260464798454993e-05,0.0016009768009768
chb16,chb16_01.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb16\chb16_01.edf,256,17,921600,True,0.0,0.0,[],0.0,5.75236889449512e-05,0.0018975335775335
chb16,chb16_02.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb16\chb16_02.edf,256,17,921600,True,0.0,0.0,[],0.0,2.910368173266457e-05,0.0014466422466422
chb16,chb16_03.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb16\chb16_03.edf,256,17,921600,True,0.0,0.0,[],0.0,3.299042294624402e-05,0.0012653479853479
chb16,chb16_04.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb16\chb16_04.edf,256,17,921600,True,0.0,0.0,[],0.0,2.8606246383881183e-05,0.0017248351648351
chb16,chb16_05.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb16\chb16_05.edf,256,17,921600,True,0.0,0.0,[],0.0,3.333619176303e-05,0.0015005616605616
chb16,chb16_06.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb16\chb16_06.edf,256,17,921600,True,0.0,0.0,[],0.0,3.22173863740653e-05,0.0009136996336996
chb16,chb16_07.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb16\chb16_07.edf,256,17,921600,True,0.0,0.0,[],0.0,3.260193198005698e-05,0.000894945054945
chb16,chb16_08.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb16\chb16_08.edf,256,17,921600,True,0.0,0.0,[],0.0,2.1859564908584512e-05,0.0008425885225885
chb16,chb16_09.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb16\chb16_09.edf,256,17,921600,True,0.0,0.0,[],0.0,2.720837635267782e-05,0.0009101831501831
chb16,chb16_10.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb16\chb16_10.edf,256,17,921600,True,0.0,0.0,[],0.0,3.294413819658918e-05,0.0017392918192918
chb16,chb16_11.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb16\chb16_11.edf,256,17,921600,True,0.0,0.0,[],0.0,3.187690295135148e-05,0.0018694017094017
chb16,chb16_12.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb16\chb16_12.edf,256,17,921600,True,0.0,0.0,[],0.0,3.072868150821582e-05,0.0010242735042735
chb16,chb16_13.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb16\chb16_13.edf,256,17,921600,True,0.0,0.0,[],0.0,1.55847762146169e-05,0.0016638827838827
chb16,chb16_14.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb16\chb16_14.edf,256,17,921600,True,0.0,0.0,[],0.0,2.7254469049015615e-05,0.0010621733821733
chb16,chb16_15.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb16\chb16_15.edf,256,17,921600,True,0.0,0.0,[],0.0,2.578290234184842e-05,0.0016087912087912
chb16,chb16_16.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb16\chb16_16.edf,256,17,921600,True,0.0,0.0,[],0.0,3.8311599262212e-05,0.0014411721611721
chb16,chb16_17.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb16\chb16_17.edf,256,17,921600,True,0.0,0.0,[],0.0,3.014323910475871e-05,0.0017197557997557
chb16,chb16_18.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb16\chb16_18.edf,256,17,921600,True,0.0,0.0,[],0.0,3.552827585450134e-05,0.0016666178266178
chb16,chb16_19.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb16\chb16_19.edf,256,17,921600,True,0.0,0.0,[],0.0,3.771825182352144e-05,0.0017189743589743
chb17,chb17a_03.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb17\chb17a_03.edf,256,17,921600,True,0.0,0.0,[],0.0,2.062656263716313e-05,0.0016072283272283
chb17,chb17a_04.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb17\chb17a_04.edf,256,17,921600,True,0.0,0.0,[],0.0,1.9386933241957752e-05,0.0013270818070818
chb17,chb17a_05.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb17\chb17a_05.edf,256,17,921600,True,0.0,0.0,[],0.0,2.38598779896574e-05,0.0014286691086691
chb17,chb17a_06.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb17\chb17a_06.edf,256,17,921600,True,0.0,0.0,[],0.0,2.321349273683832e-05,0.0005522832722832
chb17,chb17a_08.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb17\chb17a_08.edf,256,17,921600,True,0.0,0.0,[],0.0,2.570906942549099e-05,0.0014247619047619
chb17,chb17b_57.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb17\chb17b_57.edf,256,17,921600,True,0.0,0.0,[],0.0,2.834159207486413e-05,0.0020510866910866
chb17,chb17b_58.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb17\chb17b_58.edf,256,17,921600,True,0.0,0.0,[],0.0,2.326036604100329e-05,0.0013544322344322
chb17,chb17b_59.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb17\chb17b_59.edf,256,17,921600,True,0.0,0.0,[],0.0,3.0139391105445028e-05,0.0018334554334554
chb17,chb17b_60.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb17\chb17b_60.edf,256,17,921600,True,0.0,0.0,[],0.0,3.272572230102868e-05,0.0016638827838827
chb17,chb17b_63.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb17\chb17b_63.edf,256,17,927744,True,0.0,0.0,[],0.0,2.571074110857905e-05,0.0015705006105006
chb17,chb17b_67.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb17\chb17b_67.edf,256,17,921600,True,0.0,0.0,[],0.0,1.812814911577166e-05,0.0013321611721611
chb17,chb17b_68.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb17\chb17b_68.edf,256,17,921600,True,0.0,0.0,[],0.0,3.2457675399219514e-05,0.001670525030525
chb17,chb17b_69.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb17\chb17b_69.edf,256,17,921600,True,0.0,0.0,[],0.0,1.1565244758872207e-05,0.0013755311355311
chb17,chb17c_02.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb17\chb17c_02.edf,256,17,921600,True,0.0,0.0,[],0.0,2.3630120623748077e-05,0.0016744322344322
chb17,chb17c_03.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb17\chb17c_03.edf,256,17,921600,True,0.0,0.0,[],0.0,1.993781761992546e-05,0.0017662515262515
chb17,chb17c_04.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb17\chb17c_04.edf,256,17,921600,True,0.0,0.0,[],0.0,1.9161097494553377e-05,0.0010785836385836
chb17,chb17c_05.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb17\chb17c_05.edf,256,17,921600,True,0.0,0.0,[],0.0,1.6020889719848054e-05,0.0015775335775335
chb17,chb17c_06.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb17\chb17c_06.edf,256,17,921600,True,0.0,0.0,[],0.0,1.765049201660721e-05,0.0016916239316239
chb17,chb17c_07.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb17\chb17c_07.edf,256,17,921600,True,0.0,0.0,[],0.0,1.7077385316662277e-05,0.0015533089133089
chb17,chb17c_08.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb17\chb17c_08.edf,256,17,921600,True,0.0,0.0,[],0.0,2.6772594433072373e-05,0.0025574603174603
chb17,chb17c_13.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb17\chb17c_13.edf,256,17,921600,True,0.0,0.0,[],0.0,3.021788874025393e-05,0.0013849084249084
chb20,chb20_01.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_01.edf,256,17,923136,True,0.0,0.0,[],0.0,2.5228513380123443e-05,0.0009590231990231
chb20,chb20_02.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_02.edf,256,17,921600,True,0.0,0.0,[],0.0,2.5541510649843985e-05,0.001112967032967
chb20,chb20_03.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_03.edf,256,17,921600,True,0.0,0.0,[],0.0,2.676742258513092e-05,0.0010938217338217
chb20,chb20_04.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_04.edf,256,17,921600,True,0.0,0.0,[],0.0,2.756851235864716e-05,0.0007953113553113
chb20,chb20_05.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_05.edf,256,17,921600,True,0.0,0.0,[],0.0,2.632154700555436e-05,0.0006948962148962
chb20,chb20_06.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_06.edf,256,17,921600,True,0.0,0.0,[],0.0,2.5424777745856178e-05,0.0008042979242979
chb20,chb20_07.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_07.edf,256,17,921600,True,0.0,0.0,[],0.0,2.3230722595305927e-05,0.0005589255189255
chb20,chb20_08.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_08.edf,256,17,921600,True,0.0,0.0,[],0.0,2.588869107472049e-05,0.0011074969474969
chb20,chb20_11.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_11.edf,256,17,921600,True,0.0,0.0,[],0.0,3.383228685348783e-05,0.0007648351648351
chb20,chb20_12.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_12.edf,256,17,921600,True,0.0,0.0,[],0.0,2.3931525024539728e-05,0.0010148962148962
chb20,chb20_13.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_13.edf,256,17,921600,True,0.0,0.0,[],0.0,2.403754990243961e-05,0.0013134065934065
chb20,chb20_14.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_14.edf,256,17,921600,True,0.0,0.0,[],0.0,2.79723198324914e-05,0.0008601709401709
chb20,chb20_15.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_15.edf,256,17,921600,True,0.0,0.0,[],0.0,2.399638797114287e-05,0.0008378998778998
chb20,chb20_16.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_16.edf,256,17,888064,True,0.0,0.0,[],0.0,2.4214548204806456e-05,0.0008230525030525
chb20,chb20_17.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_17.edf,256,17,921600,True,0.0,0.0,[],0.0,2.308774941244304e-05,0.0013122344322344
chb20,chb20_21.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_21.edf,256,17,926208,True,0.0,0.0,[],0.0,3.0420600388530345e-05,0.002167912087912
chb20,chb20_22.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_22.edf,256,17,189952,True,0.0,0.0,[],0.0,2.6884961289789257e-05,0.0009035409035409
chb20,chb20_23.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_23.edf,256,17,758784,True,0.0,0.0,[],0.0,2.6697811945117845e-05,0.0011680586080586
chb20,chb20_25.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_25.edf,256,17,921600,True,0.0,0.0,[],0.0,3.2040128419601455e-05,0.0010391208791208
chb20,chb20_26.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_26.edf,256,17,921600,True,0.0,0.0,[],0.0,2.9455786563200777e-05,0.0028532356532356
chb20,chb20_27.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_27.edf,256,17,921600,True,0.0,0.0,[],0.0,2.682686813685588e-05,0.0011821245421245
chb20,chb20_28.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_28.edf,256,17,921600,True,0.0,0.0,[],0.0,2.790328657816403e-05,0.0017119413919413
chb20,chb20_29.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_29.edf,256,17,921600,True,0.0,0.0,[],0.0,3.0138358940442275e-05,0.0017541391941391
chb20,chb20_30.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_30.edf,256,17,921600,True,0.0,0.0,[],0.0,2.672333798191641e-05,0.0012528449328449
chb20,chb20_31.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_31.edf,256,17,921600,True,0.0,0.0,[],0.0,2.6634925597731967e-05,0.0013497435897435
chb20,chb20_34.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_34.edf,256,17,921600,True,0.0,0.0,[],0.0,2.729596912482942e-05,0.001610354090354
chb20,chb20_59.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_59.edf,256,17,921600,True,0.0,0.0,[],0.0,3.3510463177436214e-05,0.0010535775335775
chb20,chb20_60.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_60.edf,256,17,921600,True,0.0,0.0,[],0.0,3.499607371794872e-05,0.0007089621489621
chb20,chb20_68.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb20\chb20_68.edf,256,17,554752,True,0.0,0.0,[],0.0,2.417853027997847e-05,0.0011258608058608
chb21,chb21_01.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_01.edf,256,17,921600,True,0.0,0.0,[],0.0,2.467484560419609e-05,0.0010301343101343
chb21,chb21_02.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_02.edf,256,17,921600,True,0.0,0.0,[],0.0,2.143536252463949e-05,0.0011106227106227
chb21,chb21_03.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_03.edf,256,17,921600,True,0.0,0.0,[],0.0,2.202001666407304e-05,0.0009551159951159
chb21,chb21_04.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_04.edf,256,17,921600,True,0.0,0.0,[],0.0,2.3222267012217992e-05,0.000894945054945
chb21,chb21_05.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_05.edf,256,17,921600,True,0.0,0.0,[],0.0,2.47578138092844e-05,0.000885177045177
chb21,chb21_06.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_06.edf,256,17,921600,True,0.0,0.0,[],0.0,2.479085343895393e-05,0.0008937728937728
chb21,chb21_07.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_07.edf,256,17,921600,True,0.0,0.0,[],0.0,1.9021869712984908e-05,0.0007914041514041
chb21,chb21_08.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_08.edf,256,17,921600,True,0.0,0.0,[],0.0,2.1093366142753397e-05,0.0006691086691086
chb21,chb21_09.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_09.edf,256,17,921600,True,0.0,0.0,[],0.0,3.947532916656691e-05,0.0005647863247863
chb21,chb21_10.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_10.edf,256,17,921600,True,0.0,0.0,[],0.0,3.057644480156735e-05,0.0008543101343101
chb21,chb21_11.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_11.edf,256,17,921600,True,0.0,0.0,[],0.0,3.589165539435148e-05,0.0006679365079365
chb21,chb21_12.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_12.edf,256,17,921600,True,0.0,0.0,[],0.0,2.763865583626613e-05,0.0006030769230769
chb21,chb21_13.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_13.edf,256,17,921600,True,0.0,0.0,[],0.0,2.78979971440143e-05,0.0005472039072039
chb21,chb21_14.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_14.edf,256,17,921600,True,0.0,0.0,[],0.0,2.1920574119961377e-05,0.0009359706959706
chb21,chb21_15.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_15.edf,256,17,921600,True,0.0,0.0,[],0.0,2.0765158620428223e-05,0.0008703296703296
chb21,chb21_16.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_16.edf,256,17,921344,True,0.0,0.0,[],0.0,2.544029730999559e-05,0.0015138461538461
chb21,chb21_17.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_17.edf,256,17,921600,True,0.0,0.0,[],0.0,2.4154881211743955e-05,0.0010078632478632
chb21,chb21_18.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_18.edf,256,17,921600,True,0.0,0.0,[],0.0,2.118984102544152e-05,0.000948083028083
chb21,chb21_19.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_19.edf,256,17,921600,True,0.0,0.0,[],0.0,2.6885449660633484e-05,0.0011747008547008
chb21,chb21_20.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_20.edf,256,17,765440,True,0.0,0.0,[],0.0,2.6876065223276515e-05,0.0012563614163614
chb21,chb21_21.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_21.edf,256,17,921600,True,0.0,0.0,[],0.0,2.415231581236483e-05,0.0011672771672771
chb21,chb21_22.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_22.edf,256,17,921600,True,0.0,0.0,[],0.0,2.703869045125172e-05,0.0011442246642246
chb21,chb21_23.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_23.edf,256,17,921600,True,0.0,0.0,[],0.0,2.1712512843456468e-05,0.0011547741147741
chb21,chb21_24.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_24.edf,256,17,921600,True,0.0,0.0,[],0.0,2.4624318623460783e-05,0.0013837362637362
chb21,chb21_25.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_25.edf,256,17,921600,True,0.0,0.0,[],0.0,2.76473080614012e-05,0.0016400488400488
chb21,chb21_26.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_26.edf,256,17,921600,True,0.0,0.0,[],0.0,4.3953862438850185e-05,0.0007933577533577
chb21,chb21_27.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_27.edf,256,17,921600,True,0.0,0.0,[],0.0,2.801910370629733e-05,0.0017619536019536
chb21,chb21_28.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_28.edf,256,17,921600,True,0.0,0.0,[],0.0,3.192174554294652e-05,0.0015368986568986
chb21,chb21_29.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_29.edf,256,17,921600,True,0.0,0.0,[],0.0,3.011327554526084e-05,0.001874481074481
chb21,chb21_30.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_30.edf,256,17,921600,True,0.0,0.0,[],0.0,2.5728277675030127e-05,0.001142271062271
chb21,chb21_31.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_31.edf,256,17,921600,True,0.0,0.0,[],0.0,2.906492516878546e-05,0.0024695482295482
chb21,chb21_32.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_32.edf,256,17,921600,True,0.0,0.0,[],0.0,2.8531965567566053e-05,0.000987155067155
chb21,chb21_33.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb21\chb21_33.edf,256,17,921600,True,0.0,0.0,[],0.0,4.107940109092069e-05,0.0009367521367521
chb22,chb22_01.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_01.edf,256,17,921600,True,0.0,0.0,[],0.0,2.65550872058225e-05,0.0009238583638583
chb22,chb22_02.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_02.edf,256,17,921600,True,0.0,0.0,[],0.0,2.8859598949978853e-05,0.0009695726495726
chb22,chb22_03.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_03.edf,256,17,921600,True,0.0,0.0,[],0.0,3.299213324574844e-05,0.000819536019536
chb22,chb22_04.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_04.edf,256,17,921600,True,0.0,0.0,[],0.0,3.222026991708364e-05,0.0008121123321123
chb22,chb22_05.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_05.edf,256,17,921600,True,0.0,0.0,[],0.0,2.1329268366890917e-05,0.0007546764346764
chb22,chb22_06.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_06.edf,256,17,921600,True,0.0,0.0,[],0.0,2.266191316626366e-05,0.0010930402930402
chb22,chb22_07.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_07.edf,256,17,921600,True,0.0,0.0,[],0.0,2.606687276050021e-05,0.001020757020757
chb22,chb22_08.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_08.edf,256,17,921600,True,0.0,0.0,[],0.0,2.903931192491241e-05,0.0011145299145299
chb22,chb22_09.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_09.edf,256,17,921600,True,0.0,0.0,[],0.0,3.1695418477219945e-05,0.0011813431013431
chb22,chb22_10.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_10.edf,256,17,921600,True,0.0,0.0,[],0.0,3.296344961773884e-05,0.0011950183150183
chb22,chb22_11.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb22\chb22_11.edf,256,17,924416,True,0.0,0.0,[],0.0,3.810395757192311e-05,0.001653724053724
